id_cliente,edad,nivel_ingreso,visitas_mes,compras_mes,gasto_publicidad_dirigida,satisfaccion,miembro_premium,abandono,tipo_dispositivo,region,ingreso_anual
CL-104793,41.0,30596.55,16,1,35.83,3.5,0,0,móvil,oeste,30.03
CL-104794,36.0,28369.39,9,1,16.32,3.4,0,1,escritorio,sur,26.69
CL-104795,23.0,37561.15,17,1,35.74,4.5,0,0,móvil,sur,33.16
CL-104796,44.0,24681.24,18,1,33.06,3.5,0,0,móvil,norte,31.27
CL-104797,18.0,27132.94,11,1,16.52,3.9,0,0,móvil,norte,30.93
CL-104798,18.0,36701.67,9,1,12.02,3.4,0,0,móvil,oeste,23.17
CL-104799,47.0,29686.04,5,1,13.47,3.1,1,0,móvil,sur,29.58
CL-104800,44.0,49087.76,10,0,33.66,4.4,0,0,móvil,norte,0.0
CL-104801,37.0,36938.25,5,2,1.97,3.2,1,0,móvil,norte,86.14
CL-104802,21.0,36288.14,15,1,19.97,4.2,0,0,tablet,norte,33.99
CL-104803,30.0,29504.95,8,2,0.0,4.6,1,0,escritorio,oeste,72.21
CL-104804,35.0,38747.55,9,0,3.72,4.0,1,1,móvil,norte,0.0
CL-104805,19.0,26773.92,9,1,11.52,3.2,0,0,móvil,sur,19.67
CL-104806,29.0,32823.78,8,1,6.26,2.7,0,0,escritorio,oeste,20.19
CL-104807,46.0,20837.07,13,2,14.75,5.0,0,0,tablet,oeste,54.73
CL-104808,55.0,40394.41,10,1,19.87,4.3,0,0,móvil,sur,35.71
CL-104809,33.0,32906.05,7,1,19.65,4.1,0,0,móvil,norte,33.77
CL-104810,47.0,49825.13,7,1,17.11,5.0,0,0,móvil,norte,35.81
CL-104811,18.0,53922.98,13,3,20.03,4.6,0,0,tablet,oeste,80.01
CL-104812,46.0,37633.19,9,0,7.16,4.3,0,0,escritorio,sur,0.0
CL-104813,28.0,30684.25,8,0,35.04,3.7,0,0,móvil,oeste,0.0
CL-104814,42.0,20539.35,4,4,0.0,3.6,0,0,escritorio,norte,125.46
CL-104815,35.0,39047.5,6,0,21.12,4.7,0,0,escritorio,norte,0.0
CL-104816,54.0,32102.85,10,0,16.88,2.8,0,0,escritorio,norte,0.0
CL-104817,28.0,35380.35,7,0,16.4,4.4,0,0,escritorio,oeste,0.0
CL-104818,46.0,47297.87,7,1,19.77,2.3,0,0,móvil,oeste,23.74
CL-104819,35.0,21755.77,11,1,17.49,2.8,0,0,tablet,sur,29.65
CL-104820,36.0,20756.96,13,1,38.72,3.6,1,0,móvil,oeste,33.62
CL-104821,36.0,27635.74,12,0,52.2,4.7,0,0,escritorio,norte,0.0
CL-104822,28.0,38212.01,7,1,2.21,3.7,1,0,móvil,oeste,32.49
CL-104823,38.0,35548.67,9,0,22.29,3.5,1,0,móvil,sur,0.0
CL-104824,37.0,21043.11,9,0,27.94,3.1,0,0,escritorio,oeste,0.0
CL-104825,41.0,37565.53,9,1,11.46,4.5,0,0,móvil,sur,37.02
CL-104826,39.0,17987.87,13,1,35.73,3.9,0,0,móvil,este,28.26
CL-104827,48.0,21622.58,11,0,14.31,3.6,0,0,móvil,norte,0.0
CL-104828,49.0,28845.43,10,1,29.51,4.8,0,0,móvil,oeste,43.03
CL-104829,25.0,24465.69,10,3,15.95,2.6,1,0,móvil,este,94.63
CL-104830,48.0,38898.59,14,1,32.61,4.7,0,0,móvil,sur,33.56
CL-104831,24.0,32863.78,10,0,10.97,2.6,0,1,tablet,oeste,0.0
CL-104832,45.0,47655.61,8,1,34.25,3.1,0,1,móvil,este,28.57
CL-104833,45.0,27528.15,9,0,16.14,4.2,0,0,escritorio,este,0.0
CL-104834,18.0,28777.98,11,2,35.61,4.1,0,0,móvil,este,74.78
CL-104835,39.0,42103.83,9,2,17.88,4.0,0,0,móvil,este,64.76
CL-104836,32.0,29090.79,12,0,35.5,3.4,0,0,móvil,oeste,0.0
CL-104837,29.0,44940.05,10,2,15.07,4.4,0,0,escritorio,norte,42.67
CL-104838,54.0,35408.28,10,2,28.3,4.1,0,0,escritorio,norte,60.21
CL-104839,30.0,8000.0,12,3,16.14,4.6,0,0,móvil,norte,90.63
CL-104840,28.0,41775.7,15,2,36.79,3.6,0,0,móvil,sur,60.29
CL-104841,39.0,39127.27,11,0,19.99,4.1,0,0,móvil,sur,0.0
CL-104842,46.0,39513.33,9,1,8.56,4.7,0,0,móvil,este,35.9
CL-104843,36.0,10890.22,14,2,20.41,5.0,0,0,escritorio,este,78.32
CL-104844,52.0,23370.1,11,2,13.16,3.3,0,0,móvil,oeste,45.74
CL-104845,44.0,24112.95,8,2,15.55,2.8,0,0,móvil,sur,51.99
CL-104846,18.0,21588.79,7,1,19.0,3.0,0,0,móvil,norte,28.56
CL-104847,32.0,47419.23,13,1,34.59,2.8,0,0,móvil,norte,30.1
CL-104848,31.0,29882.32,8,1,12.28,5.0,0,0,escritorio,sur,32.41
CL-104849,44.0,29634.39,12,1,34.7,5.0,0,0,tablet,oeste,32.36
CL-104850,18.0,35520.08,8,0,20.38,3.8,0,0,escritorio,este,0.0
CL-104851,69.0,35693.02,13,2,16.59,3.0,0,0,móvil,este,55.73
CL-104852,44.0,8000.0,15,0,22.03,3.6,0,0,móvil,norte,0.0
CL-104853,40.0,23536.42,10,0,14.94,3.8,0,0,escritorio,oeste,0.0
CL-104854,52.0,15872.11,10,1,36.75,2.5,0,0,móvil,oeste,24.99
CL-104855,66.0,34003.06,11,3,20.91,3.7,0,0,móvil,oeste,95.17
CL-104856,48.0,27111.08,4,0,17.82,4.0,0,0,móvil,norte,0.0
CL-104857,49.0,30153.88,12,0,21.2,3.1,0,0,móvil,oeste,0.0
CL-104858,40.0,9214.8,21,4,32.31,3.5,0,0,escritorio,este,109.85
CL-104859,36.0,26901.48,15,2,39.14,4.2,0,1,escritorio,este,61.23
CL-104860,32.0,41151.3,14,1,34.04,3.7,0,0,móvil,este,23.35
CL-104861,28.0,44094.49,12,2,30.54,3.2,0,0,móvil,oeste,54.03
CL-104862,30.0,37188.63,8,1,16.95,3.7,0,0,móvil,este,30.21
CL-104863,22.0,16645.35,11,2,29.18,4.7,0,0,móvil,sur,79.98
CL-104864,37.0,42594.02,9,0,20.84,4.7,0,0,móvil,este,0.0
CL-104865,18.0,37240.02,11,0,12.27,2.9,0,0,tablet,oeste,0.0
CL-104866,40.0,28828.11,17,2,35.92,4.7,0,0,móvil,sur,61.46
CL-104867,38.0,9749.64,6,0,11.01,3.5,0,0,escritorio,oeste,0.0
CL-104868,40.0,39535.95,14,2,40.01,3.9,0,0,móvil,oeste,72.81
CL-104869,32.0,24078.34,17,3,32.85,4.2,0,0,móvil,sur,89.1
CL-104870,75.0,33461.66,14,3,40.23,2.6,0,0,escritorio,norte,83.3
CL-104871,54.0,30683.94,9,2,19.03,3.9,0,0,móvil,este,57.15
CL-104872,23.0,45383.95,14,1,16.85,4.5,0,0,escritorio,norte,33.63
CL-104873,41.0,28746.33,11,2,24.4,3.7,0,0,móvil,norte,54.48
CL-104874,31.0,29848.86,10,1,15.69,3.9,0,0,móvil,este,30.92
CL-104875,26.0,45786.15,9,2,36.47,4.3,0,0,móvil,sur,59.13
CL-104876,22.0,23417.78,9,2,23.88,3.4,0,1,móvil,este,59.68
CL-104877,43.0,38143.23,7,0,22.51,3.7,0,0,móvil,oeste,0.0
CL-104878,30.0,28013.84,7,0,32.79,3.9,0,0,escritorio,oeste,0.0
CL-104879,50.0,19974.58,8,1,22.9,4.0,0,0,móvil,norte,34.95
CL-104880,50.0,30011.61,6,0,1.99,3.3,0,1,móvil,sur,0.0
CL-104881,54.0,36917.05,6,0,13.54,4.4,0,1,móvil,este,0.0
CL-104882,28.0,43537.1,19,3,21.7,3.1,0,0,escritorio,oeste,54.29
CL-104883,44.0,44746.94,9,1,31.38,3.1,0,0,tablet,sur,23.81
CL-104884,46.0,27052.36,10,0,39.2,3.6,1,0,escritorio,sur,0.0
CL-104885,32.0,20127.51,9,0,7.24,4.2,0,0,escritorio,oeste,0.0
CL-104886,29.0,26812.61,14,2,25.9,2.9,0,0,escritorio,este,50.54
CL-104887,57.0,18184.69,11,2,15.28,3.4,1,0,móvil,norte,58.61
CL-104888,41.0,27826.14,11,1,13.16,3.0,0,0,escritorio,sur,28.82
CL-104889,46.0,26583.35,10,1,7.67,3.3,0,0,móvil,este,30.48
CL-104890,28.0,37274.9,12,0,27.29,3.1,1,0,móvil,norte,0.0
CL-104891,23.0,8000.0,14,4,10.66,3.6,0,0,móvil,este,139.77
CL-104892,31.0,22663.92,8,0,16.54,2.4,0,0,tablet,norte,0.0
CL-104893,37.0,22744.82,10,3,4.6,4.0,0,0,escritorio,sur,81.3
CL-104894,25.0,41871.27,16,3,3.92,4.2,0,0,móvil,norte,114.98
CL-104895,38.0,18861.56,9,1,13.19,2.7,0,0,móvil,este,26.62
CL-104896,18.0,32266.57,5,1,0.0,3.6,1,0,móvil,norte,34.51
CL-104897,25.0,28718.72,14,1,29.48,4.4,0,0,móvil,oeste,32.22
CL-104898,46.0,40430.43,13,4,34.28,2.6,0,0,móvil,norte,110.81
CL-104899,45.0,35958.32,7,1,13.1,4.9,0,0,escritorio,oeste,35.74
CL-104900,33.0,31212.44,14,2,26.59,3.8,0,0,móvil,oeste,51.26
CL-104901,26.0,24453.33,10,1,23.4,3.1,0,0,móvil,norte,27.21
CL-104902,26.0,11476.57,11,0,15.87,3.2,0,0,móvil,sur,0.0
CL-104903,34.0,32470.86,10,1,18.41,3.7,0,0,móvil,oeste,30.52
CL-104904,46.0,35304.9,8,1,12.2,3.5,0,0,escritorio,oeste,28.97
CL-104905,49.0,14251.32,12,0,12.57,4.0,1,0,móvil,norte,0.0
CL-104906,32.0,17663.06,6,0,4.81,3.2,0,0,escritorio,oeste,0.0
CL-104907,24.0,32523.3,6,1,0.95,3.2,0,0,escritorio,norte,29.71
CL-104908,41.0,33391.42,13,5,25.11,3.8,1,0,móvil,oeste,206.29
CL-104909,28.0,20093.53,16,4,22.84,3.1,0,0,escritorio,este,103.65
CL-104910,32.0,24259.35,9,2,15.48,3.4,0,1,móvil,norte,55.6
CL-104911,54.0,11635.11,16,2,33.36,4.2,0,0,móvil,este,71.22
CL-104912,48.0,43772.64,16,3,30.64,2.4,1,0,tablet,oeste,115.19
CL-104913,40.0,17001.26,4,0,7.88,3.8,1,0,móvil,este,0.0
CL-104914,23.0,35422.59,15,2,28.14,4.1,0,0,móvil,norte,70.89
CL-104915,41.0,29650.39,11,0,40.94,4.4,0,0,móvil,norte,0.0
CL-104916,51.0,42895.94,12,3,34.26,3.7,0,0,móvil,sur,113.41
CL-104917,33.0,22077.46,8,1,18.92,3.5,1,0,tablet,sur,29.87
CL-104918,54.0,30612.53,8,1,12.4,2.8,0,0,tablet,sur,29.08
CL-104919,54.0,13015.73,16,1,18.41,3.3,0,1,móvil,sur,29.24
CL-104920,58.0,10614.73,14,1,10.34,4.3,0,1,móvil,este,39.01
CL-104921,42.0,35963.34,9,3,11.41,2.9,1,0,móvil,oeste,108.01
CL-104922,45.0,12149.74,7,1,11.48,2.2,0,0,móvil,oeste,27.06
CL-104923,55.0,27717.82,11,3,0.0,4.5,0,0,móvil,este,110.63
CL-104924,43.0,40112.95,10,1,26.18,3.4,1,0,escritorio,oeste,45.59
CL-104925,32.0,37466.85,10,0,27.62,4.3,0,0,móvil,norte,0.0
CL-104926,33.0,23354.15,8,0,5.78,2.9,0,0,móvil,norte,0.0
CL-104927,41.0,14114.97,14,1,33.36,3.6,0,0,móvil,sur,29.99
CL-104928,23.0,35094.95,15,1,35.29,3.2,0,0,móvil,este,33.23
CL-104929,36.0,43422.57,11,1,32.95,3.9,0,0,móvil,sur,23.92
CL-104930,51.0,23377.62,11,0,22.98,3.7,0,0,tablet,oeste,0.0
CL-104931,18.0,21966.87,8,2,18.13,4.1,0,0,escritorio,norte,78.98
CL-104932,56.0,24750.98,10,3,5.76,3.4,0,0,escritorio,norte,70.93
CL-104933,51.0,35716.09,14,1,39.7,4.3,0,0,móvil,oeste,27.31
CL-104934,32.0,42285.18,12,2,26.5,3.1,0,0,móvil,oeste,58.91
CL-104935,45.0,17603.93,10,1,31.14,4.2,0,0,tablet,norte,27.97
CL-104936,38.0,15017.18,11,1,20.66,4.5,0,0,móvil,sur,35.37
CL-104937,53.0,53399.96,10,3,15.94,3.8,0,0,móvil,este,122.7
CL-104938,50.0,28226.77,9,0,34.67,3.0,0,1,móvil,oeste,0.0
CL-104939,21.0,32528.93,10,1,33.45,2.3,0,0,móvil,norte,33.03
CL-104940,45.0,23080.69,7,0,20.6,3.4,0,0,móvil,oeste,0.0
CL-104941,36.0,34899.62,6,1,17.29,2.8,0,1,móvil,este,30.44
CL-104942,39.0,39600.61,14,2,32.09,3.2,0,0,móvil,sur,46.42
CL-104943,29.0,32997.96,8,2,8.91,5.0,0,0,móvil,oeste,61.45
CL-104944,59.0,47408.58,12,1,12.16,3.4,0,0,móvil,oeste,33.63
CL-104945,50.0,26732.55,15,0,29.84,2.6,0,0,escritorio,sur,0.0
CL-104946,29.0,27371.18,7,0,0.0,3.2,0,0,móvil,sur,0.0
CL-104947,22.0,32314.06,4,1,17.48,4.3,1,0,tablet,oeste,41.96
CL-104948,33.0,34649.62,14,1,23.43,3.8,0,0,móvil,oeste,24.25
CL-104949,43.0,32279.47,9,1,21.4,4.1,0,1,móvil,sur,37.46
CL-104950,41.0,17155.85,7,1,11.65,4.9,0,0,móvil,este,29.72
CL-104951,53.0,33125.15,10,0,35.73,3.6,0,0,móvil,sur,0.0
CL-104952,47.0,26258.26,16,3,23.87,4.7,0,0,móvil,oeste,92.88
CL-104953,50.0,24190.23,10,1,26.33,4.1,1,0,móvil,sur,26.73
CL-104954,42.0,30324.82,12,2,31.94,3.2,0,0,escritorio,norte,56.48
CL-104955,21.0,20384.77,11,1,22.71,4.6,0,0,móvil,oeste,32.69
CL-104956,36.0,18646.09,11,1,26.49,3.8,0,0,móvil,este,22.91
CL-104957,51.0,8000.0,15,1,25.39,4.5,0,1,escritorio,este,29.93
CL-104958,37.0,47472.37,12,1,28.92,3.5,0,1,móvil,oeste,33.05
CL-104959,44.0,35557.31,15,1,36.7,2.3,1,0,escritorio,oeste,34.73
CL-104960,34.0,28832.36,15,1,26.08,2.1,0,0,escritorio,este,23.64
CL-104961,26.0,23327.77,9,0,10.65,4.0,0,0,móvil,sur,0.0
CL-104962,37.0,8000.0,5,1,27.6,3.2,0,0,móvil,oeste,36.7
CL-104963,42.0,22714.71,9,0,13.34,2.3,0,0,móvil,norte,0.0
CL-104964,30.0,37158.66,10,2,27.68,4.0,0,0,tablet,oeste,65.49
CL-104965,35.0,39421.74,8,0,8.03,4.2,0,0,escritorio,este,0.0
CL-104966,27.0,36422.92,17,3,29.6,3.7,1,0,escritorio,sur,113.81
CL-104967,51.0,31583.92,12,2,36.45,3.5,0,0,móvil,oeste,59.54
CL-104968,34.0,43038.74,14,2,29.42,4.1,0,0,móvil,este,59.4
CL-104969,55.0,26714.63,15,0,37.26,3.5,0,0,tablet,norte,0.0
CL-104970,56.0,40851.89,12,1,12.33,3.4,0,0,móvil,sur,29.83
CL-104971,37.0,26154.18,6,1,14.39,2.8,0,0,móvil,sur,23.98
CL-104972,26.0,21188.59,4,0,0.0,2.7,0,0,móvil,sur,0.0
CL-104973,18.0,19942.87,11,1,25.38,3.6,0,0,móvil,sur,25.1
CL-104974,20.0,19355.04,10,0,10.78,3.0,1,0,móvil,sur,0.0
CL-104975,22.0,36590.68,10,1,32.96,4.8,0,0,móvil,sur,38.65
CL-104976,55.0,22572.54,10,1,20.48,3.7,0,0,móvil,norte,32.54
CL-104977,39.0,19669.71,8,0,19.4,2.8,0,1,tablet,sur,0.0
CL-104978,43.0,37137.35,16,5,37.34,3.8,0,0,escritorio,sur,136.95
CL-104979,18.0,33279.7,8,2,31.75,3.5,0,0,móvil,oeste,50.95
CL-104980,24.0,39625.92,11,1,19.66,3.9,0,0,móvil,sur,28.35
CL-104981,49.0,35126.0,8,1,13.64,3.9,0,0,móvil,este,29.4
CL-104982,41.0,22468.88,7,1,3.22,3.1,0,0,móvil,oeste,35.12
CL-104983,36.0,30761.02,14,0,21.76,3.8,0,0,móvil,norte,0.0
CL-104984,45.0,31251.33,6,0,4.85,5.0,0,0,móvil,sur,0.0
CL-104985,58.0,20808.41,9,0,20.08,3.1,1,0,móvil,norte,0.0
CL-104986,35.0,18953.75,8,0,17.19,3.3,0,1,móvil,sur,0.0
CL-104987,39.0,23192.78,12,3,22.33,2.7,0,0,móvil,norte,81.43
CL-104988,40.0,50365.82,15,2,33.88,4.5,0,0,móvil,oeste,56.46
CL-104989,67.0,25872.56,7,0,24.28,3.6,0,0,móvil,sur,0.0
CL-104990,18.0,42328.67,4,1,12.1,2.5,0,0,móvil,norte,28.24
CL-104991,46.0,25313.39,10,5,22.53,2.7,0,0,móvil,oeste,168.89
CL-104992,37.0,38888.39,8,0,0.75,3.0,0,0,escritorio,este,0.0
CL-104993,45.0,39024.92,13,2,9.39,4.5,0,0,móvil,norte,74.27
CL-104994,30.0,39525.91,10,2,33.63,3.7,0,0,móvil,este,64.62
CL-104995,37.0,33878.27,7,2,17.64,3.5,0,0,tablet,sur,51.78
CL-104996,47.0,43773.67,9,2,19.68,3.1,1,0,móvil,norte,58.28
CL-104997,75.0,33783.54,12,3,30.67,3.6,0,0,móvil,norte,79.2
CL-104998,48.0,47135.3,12,0,15.0,3.2,1,0,móvil,norte,0.0
CL-104999,28.0,13800.8,11,0,10.41,4.5,1,0,móvil,este,0.0
CL-105000,33.0,33482.86,11,0,27.45,3.7,0,1,móvil,norte,0.0
CL-105001,33.0,32833.24,5,0,16.06,2.9,1,0,escritorio,norte,0.0
CL-105002,18.0,20634.8,7,0,11.05,3.1,0,0,escritorio,norte,0.0
CL-105003,34.0,35795.84,11,2,0.85,4.8,0,1,móvil,oeste,72.44
CL-105004,47.0,15099.17,11,3,24.2,3.5,0,0,escritorio,norte,88.99
CL-105005,23.0,23458.16,11,1,21.35,4.7,0,0,móvil,este,30.57
CL-105006,51.0,10009.12,13,4,20.98,3.8,0,0,móvil,oeste,106.45
CL-105007,44.0,45586.27,9,1,14.1,3.9,0,0,escritorio,sur,24.94
CL-105008,29.0,27684.51,11,0,28.83,3.2,0,0,escritorio,este,0.0
CL-105009,36.0,51668.84,7,1,12.14,4.2,0,0,escritorio,oeste,25.42
CL-105010,57.0,38029.5,14,1,28.69,2.8,0,0,móvil,sur,23.4
CL-105011,47.0,34480.98,10,0,24.18,3.1,0,1,móvil,norte,0.0
CL-105012,38.0,24137.72,7,3,10.37,3.8,0,0,móvil,este,101.9
CL-105013,35.0,19536.5,8,1,22.48,3.4,0,0,móvil,oeste,29.9
CL-105014,39.0,35229.72,12,2,24.39,3.6,1,0,móvil,norte,66.88
CL-105015,32.0,29284.86,4,2,0.0,4.0,0,0,móvil,sur,59.8
CL-105016,18.0,16607.3,11,2,20.06,3.6,0,0,móvil,oeste,62.58
CL-105017,63.0,14831.42,9,1,18.16,3.7,0,0,tablet,oeste,33.16
CL-105018,40.0,20412.96,12,0,6.99,4.9,0,1,escritorio,este,0.0
CL-105019,43.0,48209.67,12,1,18.81,2.2,0,0,móvil,oeste,24.92
CL-105020,37.0,52132.78,12,1,17.13,3.3,0,1,móvil,sur,30.72
CL-105021,29.0,32049.89,8,3,24.35,3.5,0,0,móvil,oeste,86.93
CL-105022,36.0,31489.43,14,3,22.16,4.3,0,1,escritorio,este,117.65
CL-105023,19.0,26636.8,7,0,12.42,4.1,0,1,escritorio,oeste,0.0
CL-105024,65.0,20655.15,7,3,22.34,1.8,0,1,móvil,norte,72.11
CL-105025,23.0,43751.79,6,0,9.52,4.4,0,0,escritorio,oeste,0.0
CL-105026,26.0,48735.76,15,3,40.07,3.7,0,1,móvil,este,73.41
CL-105027,33.0,21065.81,8,0,16.16,4.1,0,0,escritorio,oeste,0.0
CL-105028,53.0,29171.62,7,0,5.28,3.2,1,0,móvil,sur,0.0
CL-105029,38.0,25501.34,11,1,19.47,4.0,0,1,móvil,este,19.19
CL-105030,23.0,25797.61,15,2,23.58,3.9,0,0,móvil,oeste,67.87
CL-105031,53.0,41859.08,7,0,21.02,3.5,0,0,móvil,este,0.0
CL-105032,47.0,16880.38,14,3,34.66,4.7,0,1,móvil,este,88.37
CL-105033,44.0,34664.7,11,3,34.51,5.0,0,0,móvil,oeste,98.73
CL-105034,47.0,37282.38,7,0,18.4,3.6,0,0,móvil,oeste,0.0
CL-105035,67.0,28578.49,9,2,24.19,2.5,0,1,móvil,oeste,38.55
CL-105036,64.0,38930.68,6,0,16.85,4.0,1,0,escritorio,norte,0.0
CL-105037,30.0,31476.52,4,0,13.65,3.1,0,0,escritorio,este,0.0
CL-105038,57.0,42171.3,5,1,13.73,3.8,0,0,móvil,norte,33.92
CL-105039,43.0,14777.95,18,1,35.28,3.9,0,0,tablet,este,28.96
CL-105040,44.0,26512.25,10,3,26.13,3.7,0,1,móvil,norte,85.49
CL-105041,18.0,29281.87,8,1,16.73,2.9,1,0,móvil,este,33.81
CL-105042,36.0,8000.0,5,0,29.84,2.6,0,1,tablet,oeste,0.0
CL-105043,28.0,19140.47,9,4,0.0,2.8,0,0,tablet,sur,101.05
CL-105044,48.0,21864.01,10,1,30.75,3.5,1,0,móvil,oeste,32.79
CL-105045,51.0,39482.06,12,2,32.63,4.6,0,0,móvil,sur,78.5
CL-105046,18.0,22931.57,7,1,3.09,3.4,1,0,escritorio,este,21.27
CL-105047,38.0,21819.21,11,0,38.15,4.4,0,0,móvil,oeste,0.0
CL-105048,51.0,38174.86,10,1,22.36,2.2,0,0,móvil,este,24.47
CL-105049,36.0,13820.89,8,0,15.58,3.9,1,0,móvil,norte,0.0
CL-105050,47.0,9287.56,13,2,33.65,4.7,1,0,móvil,norte,82.65
CL-105051,42.0,26384.08,15,2,28.36,3.0,0,0,móvil,sur,53.61
CL-105052,42.0,15522.93,8,0,23.41,3.5,0,0,móvil,sur,0.0
CL-105053,35.0,15903.21,10,2,17.35,3.7,0,0,móvil,norte,74.25
CL-105054,23.0,35734.34,7,2,18.46,4.1,0,1,móvil,norte,61.94
CL-105055,25.0,38759.74,11,2,4.74,2.8,0,0,tablet,sur,53.22
CL-105056,47.0,37888.64,8,0,20.76,2.7,0,0,móvil,oeste,0.0
CL-105057,38.0,41087.77,11,2,26.98,4.1,0,0,móvil,sur,62.0
CL-105058,36.0,42411.34,12,2,25.51,4.0,0,0,móvil,norte,48.47
CL-105059,33.0,8714.1,7,1,9.72,2.9,0,0,móvil,este,26.16
CL-105060,34.0,34504.12,6,1,15.78,4.0,0,0,móvil,norte,26.2
CL-105061,51.0,24703.92,15,2,15.89,3.5,0,0,tablet,norte,36.33
CL-105062,34.0,22525.76,22,4,52.02,3.0,1,0,tablet,norte,144.85
CL-105063,22.0,35604.15,12,4,18.04,3.0,1,0,móvil,este,84.89
CL-105064,47.0,12697.05,16,3,24.36,3.4,0,0,móvil,este,72.4
CL-105065,36.0,12488.91,10,1,29.4,5.0,0,0,móvil,este,35.3
CL-105066,38.0,36335.73,13,1,22.97,3.8,1,0,tablet,norte,41.59
CL-105067,57.0,34877.86,14,0,49.8,3.0,0,0,móvil,sur,0.0
CL-105068,38.0,31367.33,14,0,26.49,3.0,0,0,móvil,norte,0.0
CL-105069,41.0,21200.87,13,1,9.02,4.0,0,0,escritorio,norte,24.71
CL-105070,24.0,37438.3,11,4,23.01,3.5,0,0,móvil,este,127.8
CL-105071,35.0,36803.03,11,2,4.51,3.6,0,0,móvil,oeste,54.7
CL-105072,45.0,30853.05,14,0,38.95,3.3,0,0,móvil,norte,0.0
CL-105073,19.0,18226.79,14,2,46.69,2.8,0,0,móvil,oeste,53.97
CL-105074,40.0,25747.52,9,0,5.33,3.7,0,0,móvil,este,0.0
CL-105075,39.0,38378.34,10,1,30.3,5.0,0,0,móvil,oeste,25.94
CL-105076,38.0,43271.91,13,2,22.92,3.5,1,0,móvil,este,102.79
CL-105077,50.0,26734.63,12,2,22.35,3.5,1,0,móvil,oeste,79.97
CL-105078,42.0,27503.27,8,2,8.12,4.0,0,0,móvil,norte,67.4
CL-105079,56.0,28383.11,6,0,14.78,3.6,0,0,móvil,este,0.0
CL-105080,26.0,32748.93,9,1,42.9,3.0,1,0,móvil,sur,30.04
CL-105081,40.0,24189.33,16,2,31.65,3.3,0,1,móvil,sur,41.8
CL-105082,39.0,8000.0,13,3,32.08,3.2,0,0,móvil,oeste,97.26
CL-105083,25.0,41927.69,12,1,22.05,4.2,0,0,escritorio,sur,29.46
CL-105084,49.0,47946.89,10,1,22.11,3.2,0,0,móvil,este,26.75
CL-105085,66.0,23876.0,4,0,16.44,2.8,0,1,tablet,oeste,0.0
CL-105086,38.0,19333.47,13,1,26.62,4.4,0,0,móvil,norte,28.11
CL-105087,44.0,28628.99,10,3,20.16,4.2,1,0,escritorio,este,95.43
CL-105088,39.0,28124.96,6,1,9.96,3.8,0,1,escritorio,sur,28.83
CL-105089,29.0,39955.19,5,0,22.43,3.1,0,0,tablet,sur,0.0
CL-105090,18.0,30546.39,10,2,24.43,1.9,0,1,móvil,norte,53.75
CL-105091,30.0,22073.77,12,1,21.12,5.0,0,0,móvil,sur,29.28
CL-105092,21.0,16815.91,9,1,22.8,5.0,0,0,móvil,oeste,28.85
CL-105093,58.0,38656.34,11,0,33.42,3.7,0,0,escritorio,sur,0.0
CL-105094,37.0,35995.11,3,1,12.91,3.7,0,0,escritorio,oeste,31.69
CL-105095,34.0,40605.6,17,5,36.92,3.1,0,0,móvil,sur,150.23
CL-105096,49.0,20318.13,10,2,23.54,2.0,0,0,móvil,norte,50.9
CL-105097,25.0,48384.37,13,0,28.02,3.4,0,0,móvil,oeste,0.0
CL-105098,29.0,12563.05,7,2,32.76,2.1,0,0,escritorio,oeste,53.2
CL-105099,39.0,37096.01,5,0,14.01,4.2,0,1,móvil,norte,0.0
CL-105100,50.0,10904.17,13,3,24.5,3.8,0,0,móvil,oeste,86.15
CL-105101,44.0,22096.69,8,0,12.16,3.0,0,0,móvil,sur,0.0
CL-105102,41.0,45610.23,11,0,4.5,4.2,1,0,tablet,sur,0.0
CL-105103,39.0,38313.64,9,2,20.06,4.4,0,0,móvil,sur,60.62
CL-105104,43.0,24537.8,7,0,5.2,3.6,0,0,móvil,norte,0.0
CL-105105,40.0,24811.63,7,1,11.17,3.4,0,1,escritorio,sur,27.21
CL-105106,26.0,31006.22,8,1,14.68,3.6,0,0,tablet,este,33.2
CL-105107,39.0,35141.41,14,2,36.96,4.9,0,0,escritorio,norte,49.26
CL-105108,25.0,42515.79,16,3,37.72,3.7,0,0,escritorio,oeste,92.22
CL-105109,39.0,25437.66,5,1,0.0,4.0,0,0,móvil,oeste,33.78
CL-105110,32.0,13882.15,14,0,13.38,5.0,0,0,móvil,norte,0.0
CL-105111,68.0,31569.69,10,2,13.1,2.9,1,1,móvil,sur,75.54
CL-105112,38.0,25425.69,9,1,34.06,1.5,0,0,móvil,sur,21.06
CL-105113,21.0,16993.66,11,0,18.32,3.7,0,0,móvil,oeste,0.0
CL-105114,36.0,32976.69,12,1,9.76,4.1,0,0,móvil,oeste,31.19
CL-105115,44.0,27868.86,9,2,14.98,3.0,1,0,tablet,oeste,64.05
CL-105116,58.0,33065.12,13,0,28.47,4.0,0,0,móvil,este,0.0
CL-105117,31.0,21055.56,10,2,19.47,4.5,0,0,móvil,norte,59.46
CL-105118,19.0,34867.11,12,3,38.73,2.4,0,1,escritorio,sur,102.52
CL-105119,48.0,16829.02,4,0,18.42,2.9,0,0,móvil,oeste,0.0
CL-105120,21.0,21722.69,6,1,14.4,3.9,0,0,móvil,norte,23.63
